system:index,%_MANCHA_ALT_DO_LOTE,%_MANCHA_NPMEN20_DO_LOTE,%_MANCHA_NPTOTAL_DO_LOTE,ArM2_TOTAL_MANCHA_ALT,ArM2_TOTAL_MANCHA_NPMEN20,ArM2_TOTAL_MANCHA_NPTOTAL,CEU,CEU_Nome,CO_CEP,CO_DISTRIT,CO_ENTIDAD,CO_MUNICIP,CO_ORGAO_R,CO_UF,DS_COMPLEM,DS_ENDEREC,IN_LOCAL_1,IN_LOCAL_F,IN_PATIO_D,IN_QUADRA_,IN_QUADR_1,IN_TERREIR,IN_VINCULO,IN_VIVEIRO,NO_BAIRRO,NO_ENTIDAD,NO_MUNICIP,NO_UF,NU_ANO_CEN,NU_DDD,NU_ENDEREC,NU_TELEFON,Nome,SG_UF,TP_DEPENDE,TP_LOCALIZ,TP_LOCAL_1,TP_SITUACA,TipoNome,eq_areap,eq_bairro,eq_categor,eq_cd_catg,eq_cd_dirt,eq_cd_dist,eq_cd_mec,eq_cd_subp,eq_cep,eq_classe,eq_compend,eq_diretor,eq_distr,eq_dre,eq_email,eq_ender,eq_enderec,eq_eol,eq_esfera,eq_fone1,eq_fone2,eq_id,eq_nome,eq_num,eq_regiao5,eq_regiao8,eq_setor,eq_subpref,eq_telefon,eq_tipo,eq_zona,eq_zona_1,layer,t_CodMec,t_NoEsco,t_NoLote,.geo
1_1_1_00000000000000000569,3.3386518757813546,34.73486854104367,51.178001123919856,3448.4470523496443,35877.16224713655,52861.04502273841,CEU PARQUE ANHANGUERA,PARQUE ANHANGUERA,5267174,355030803,35455416,3550308,19921,35,,PEDRO JOSE DE LIMA,0,0,1,1,1,0,1,0,JARDIM ANHANGUERA,CEU AT COMPL PARQUE ANHANGUERA,São Paulo,São Paulo,2021,11,1020,NA,PARQUE ANHANGUERA,SP,3,1,0,1,CEU PARQUE ANHANGUERA,"3,55031E+12",JARDIM ANHANGUERA,ESCOLAS AUTONOMAS,1,10101,3,35455416,1,5267000,CEU,RUA,NORTE 1,ANHANGUERA,PIRITUBA,,PEDRO JOSE DE LIMA,PEDRO JOSE DE LIMA 10,35455416,MUNICIPAL,0,,5643,CEU AT COMPL PARQUE ANHANGUERA,10,Norte,Norte 2,355030803000004,PERUS,00 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455416,2318,665,"{""type"":""Point"",""coordinates"":[-46.78727583556452,-23.44062353574589]}"
1_1_1_0000000000000000090d,3.3386518757813546,34.73486854104367,51.178001123919856,3448.4470523496443,35877.16224713655,52861.04502273841,CEU PARQUE ANHANGUERA,VALTER PAULINO ESTEVAM PROF DR,5267174,355030803,35397271,3550308,19921,35,,PEDRO JOSE DE LIMA,0,0,1,1,1,0,1,0,JARDIM ANHANGUERA,CEU EMEF VALTER PAULINO ESTEVAM PROF DR,São Paulo,São Paulo,2021,11,1020,39126041,PROFESSOR DOUTOR VALTER PAULINO ESTEVAM,SP,3,1,0,1,EMEF PROFESSOR DOUTOR VALTER PAULINO ESTEVAM,"3,55031E+12",JARDIM ANHANGUERA,ESCOLAS AUTONOMAS,1,10101,3,35397271,1,5267000,CEU,RUA,NORTE 1,ANHANGUERA,PIRITUBA,EMEFCEUPQANHANGUERA@SME.PREFEITURA.SP.GOV.BR,PEDRO JOSE DE LIMA,PEDRO JOSE DE LIMA SN,35397271,MUNICIPAL,1139111676,1139112034,5122,CEU EMEF PARQUE ANHANGUERA,SN,Norte,Norte 2,355030803000010,PERUS,1139111676 / 1139112034,CEU EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35397271,2188,665,"{""type"":""Point"",""coordinates"":[-46.78727583556452,-23.44062353574589]}"
1_1_1_0000000000000000091b,3.3386518757813546,34.73486854104367,51.178001123919856,3448.4470523496443,35877.16224713655,52861.04502273841,CEU PARQUE ANHANGUERA,PARQUE ANHANGUERA,5267174,355030803,35397088,3550308,19921,35,,PEDRO JOSE DE LIMA,0,0,0,0,0,0,1,0,JARDIM ANHANGUERA,CEU CEI PARQUE ANHANGUERA,São Paulo,São Paulo,2021,11,1020,39126032,PARQUE ANHANGUERA,SP,3,1,0,1,CEI PARQUE ANHANGUERA,"3,55031E+12",JARDIM ANHANGUERA,ESCOLAS AUTONOMAS,1,10101,3,35397088,1,5267000,CEU,RUA,NORTE 1,ANHANGUERA,PIRITUBA,CEICEUPQANHANGUERA@SME.PREFEITURA.SP.GOV.BR,PEDRO JOSE DE LIMA,PEDRO JOSE DE LIMA SN,35397088,MUNICIPAL,1139114232,1139114626,5120,CEU CEI PARQUE ANHANGUERA,SN,Norte,Norte 2,355030803000010,PERUS,1139114232 / 1139114626,CEU CEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35397088,2186,665,"{""type"":""Point"",""coordinates"":[-46.78727583556452,-23.44062353574589]}"
1_1_1_0000000000000000091c,3.3386518757813546,34.73486854104367,51.178001123919856,3448.4470523496443,35877.16224713655,52861.04502273841,CEU PARQUE ANHANGUERA,PARQUE ANHANGUERA,5267174,355030803,35397131,3550308,19921,35,,PEDRO JOSE DE LIMA,0,0,0,0,0,0,1,0,JARDIM ANHANGUERA,CEU EMEI PARQUE ANHANGUERA,São Paulo,São Paulo,2021,11,1020,39126020,PARQUE ANHANGUERA,SP,3,1,0,1,EMEI PARQUE ANHANGUERA,"3,55031E+12",JARDIM ANHANGUERA,ESCOLAS AUTONOMAS,1,10101,3,35397131,1,5267000,CEU,RUA,NORTE 1,ANHANGUERA,PIRITUBA,EMEICEUPQANHANGUERA@SME.PREFEITURA.SP.GOV.BR,PEDRO JOSE DE LIMA,PEDRO JOSE DE LIMA SN,35397131,MUNICIPAL,1139114770,1139115076,5121,CEU EMEI PARQUE ANHANGUERA,SN,Norte,Norte 2,355030803000010,PERUS,1139114770 / 1139115076,CEU EMEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35397131,2187,665,"{""type"":""Point"",""coordinates"":[-46.78727583556452,-23.44062353574589]}"
1_1_1_00000000000000000452,38.56823958486073,1.7449970006625064,5.496748988937032,9297.221475339466,420.64724145020875,1325.0408443468607,CEU FORMOSA - PROF EDEN SILVERIO DE OLIVEIRA,FORMOSA - EDEN SILVERIO DE OLIVEIRA PROF,3385150,355030885,35455581,3550308,19912,35,,SARGENTO CLAUDINER EVARISTO DIAS,0,0,0,1,1,0,1,0,PARQUE SANTO ANTONIO,CEU AT COMPL FORMOSA - EDEN SILVERIO DE OLIVEIRA PROF,São Paulo,São Paulo,2021,11,10,20364308,FORMOSA,SP,3,1,0,1,CEU FORMOSA,"3,55031E+12",CAPAO DO EMBIRA,ESCOLAS AUTONOMAS,1,10205,4,35455581,26,3386000,CEU,RUA,LESTE 5,ARICANDUVA,ITAQUERA,SMECEUFORMOSA@SME.PREFEITURA.SP.GOV.BR,MANOEL FERREIRA PIRES,MANOEL FERREIRA PIRES SN,35455581,MUNICIPAL,1120364300,,5656,CEU AT COMPL FORMOSA - EDEN SILVERIO DE OLIVEIRA PROF,SN,Leste,Leste 1,355030804000061,ARICANDUVA-FORMOSA-CARRAO,1120364300 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455581,2329,1938,"{""type"":""Point"",""coordinates"":[-46.52451386887689,-23.580537096519457]}"
1_1_1_00000000000000000409,61.232273755410475,3.5421350363582,9.912480958339216,4082.1213819900217,236.14058866360782,660.8271747385514,CEU JARDIM PAULISTANO,JARDIM PAULISTANO,2814000,355030811,35455817,3550308,19908,35,,APARECIDA DO TABOADO,0,0,1,1,1,0,1,0,JARDIM PAULISTANO ZONA NORTE,CEU AT COMPL JARDIM PAULISTANO,São Paulo,São Paulo,2021,11,S/N,33975410,JARDIM PAULISTANO,SP,3,1,0,1,CEU JARDIM PAULISTANO,"3,55031E+12",JARDIM PAULISTANO ZONA NORTE,ESCOLAS AUTONOMAS,1,10101,11,35455817,3,2814000,CEU,RUA,NORTE 1,BRASILANDIA,FREGUESIA/BRASILANDIA,,APARECIDA DO TABOADO,APARECIDA DO TABOADO SN,35455817,MUNICIPAL,0,,5675,CEU AT COMPL JARDIM PAULISTANO,SN,Norte,Norte 2,355030811000314,FREGUESIA-BRASILANDIA,00 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455817,2343,786,"{""type"":""Point"",""coordinates"":[-46.71188464040894,-23.4621238385355]}"
1_1_1_00000000000000000428,39.51334348529635,17.044893920681282,20.15083491985964,12919.249579947353,5572.984192212234,6588.500051150065,CEU CAMPO LIMPO - CARDEAL DOM AGNELO ROSSI,CAMPO LIMPO - DOM AGNELO ROSSI CARDEAL,5789000,355030817,35455751,3550308,19903,35,,CARLOS LACERDA,0,0,0,1,1,0,1,0,PIRAJUSSARA,CEU AT COMPL CAMPO LIMPO - DOM AGNELO ROSSI CARDEAL,São Paulo,São Paulo,2021,11,678,58434800,CAMPO LIMPO,SP,3,1,0,1,CEU CAMPO LIMPO,"3,55031E+12",PIRAJUSSARA,ESCOLAS AUTONOMAS,1,10317,17,35455751,17,5789000,CEU,AVENIDA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,,CARLOS LACERDA,CARLOS LACERDA 678,35455751,MUNICIPAL,0,,5670,CEU AT COMPL CAMPO LIMPO - DOM AGNELO ROSSI CARDEAL,678,Sul,Sul 2,355030817000050,CAMPO LIMPO,00 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455751,2339,1965,"{""type"":""Point"",""coordinates"":[-46.77895111659534,-23.63661657512714]}"
1_1_1_00000000000000000992,39.51334348529635,17.044893920681282,20.15083491985964,12919.249579947353,5572.984192212234,6588.500051150065,CEU CAMPO LIMPO - CARDEAL DOM AGNELO ROSSI,CAMPO LIMPO,5789000,355030817,35060847,3550308,19903,35,,CARLOS LACERDA,0,0,0,1,1,0,1,0,PIRAJUSSARA,CEU CEI CAMPO LIMPO,São Paulo,São Paulo,2021,11,678,58434831,CAMPO LIMPO,SP,3,1,0,1,CEI CAMPO LIMPO,"3,55031E+12",PIRAJUSSARA,ESCOLAS AUTONOMAS,1,10317,17,35060847,17,5789000,CEU,AVENIDA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,,CARLOS LACERDA,CARLOS LACERDA 678,35060847,MUNICIPAL,1158434831,1158434857,2124,CEU CEI CAMPO LIMPO,678,Sul,Sul 2,355030817000050,CAMPO LIMPO,1158434831 / 1158434857,CEU CEI,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35060847,1260,1965,"{""type"":""Point"",""coordinates"":[-46.77895111659534,-23.63661657512714]}"
1_1_1_000000000000000009b2,39.51334348529635,17.044893920681282,20.15083491985964,12919.249579947353,5572.984192212234,6588.500051150065,CEU CAMPO LIMPO - CARDEAL DOM AGNELO ROSSI,HERMES FERREIRA DE SOUZA,5789000,355030817,35060562,3550308,19903,35,,CARLOS LACERDA,0,0,0,1,1,0,1,0,PIRAJUSSARA,CEU EMEF HERMES FERREIRA DE SOUZA,São Paulo,São Paulo,2021,11,678,58434805,HERMES FERREIRA DE SOUZA,SP,3,1,0,1,EMEF HERMES FERREIRA DE SOUZA,"3,55031E+12",PIRAJUSSARA,ESCOLAS AUTONOMAS,1,10317,17,35060562,17,5789000,CEU,AVENIDA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,EMEFHFSOUZA@SME.PREFEITURA.SP.GOV.BR,CARLOS LACERDA,CARLOS LACERDA 678,35060562,MUNICIPAL,1158434808,1158434809,2121,CEU EMEF HERMES FERREIRA DE SOUZA,678,Sul,Sul 2,355030817000050,CAMPO LIMPO,1158434808 / 1158434809,CEU EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35060562,1258,1965,"{""type"":""Point"",""coordinates"":[-46.77895111659534,-23.63661657512714]}"
1_1_1_000000000000000009b4,39.51334348529635,17.044893920681282,20.15083491985964,12919.249579947353,5572.984192212234,6588.500051150065,CEU CAMPO LIMPO - CARDEAL DOM AGNELO ROSSI,LUIZA HELENA FERREIRA PROFA,5789000,355030817,35060586,3550308,19903,35,,CARLOS LACERDA,0,0,0,0,0,0,1,0,PIRAJUSSARA,CEU EMEI LUIZA HELENA FERREIRA PROFA,São Paulo,São Paulo,2021,11,678,58434834,PROFESSORA LUIZA HELENA FERREIRA,SP,3,1,0,1,EMEI PROFESSORA LUIZA HELENA FERREIRA,"3,55031E+12",PIRAJUSSARA,ESCOLAS AUTONOMAS,1,10317,17,35060586,17,5789000,CEU,AVENIDA,SUL 1,CAMPO LIMPO,CAMPO LIMPO,,CARLOS LACERDA,CARLOS LACERDA 678,35060586,MUNICIPAL,1158434818,1158434821,2123,CEU EMEI LUIZA HELENA FERREIRA PROFA,678,Sul,Sul 2,355030817000050,CAMPO LIMPO,1158434818 / 1158434821,CEU EMEI,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35060586,1259,1965,"{""type"":""Point"",""coordinates"":[-46.77895111659534,-23.63661657512714]}"
1_1_1_00000000000000000b02,15.199108368529451,6.908684808956313,7.563940209621461,975.7071008561228,443.503175464739,485.56731053118085,CEU BUTANTA ? PROFA ELIZABETH GASPAR TUNALA,BUTANTA,5588001,355030867,35056996,3550308,19902,35,,ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,0,0,0,0,0,0,1,0,JARDIM ESMERALDA,CEU EMEF BUTANTA,São Paulo,São Paulo,2021,11,1870,37324530,BUTANTA,SP,3,1,0,1,EMEF BUTANTA,"3,55031E+12",JARDIM ESMERALDA,ESCOLAS AUTONOMAS,1,10312,67,35056996,10,5588000,CEU,AVENIDA,CENTRO OESTE,RIO PEQUENO,BUTANTA,EMEFCEUBUTANTA@SME.PREFEITURA.SP.GOV.BR,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO 1870,35056996,MUNICIPAL,1137324530,1137324532,2071,CEU EMEF BUTANTA,1870,Oeste,Oeste,355030867000108,BUTANTA,1137324530 / 1137324532,CEU EMEF,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35056996,1217,364,"{""type"":""Point"",""coordinates"":[-46.74997260420126,-23.581930716726905]}"
1_1_1_00000000000000000b05,15.199108368529451,6.908684808956313,7.563940209621461,975.7071008561228,443.503175464739,485.56731053118085,CEU BUTANTA ? PROFA ELIZABETH GASPAR TUNALA,BUTANTA,5588001,355030867,35057022,3550308,19902,35,,ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,0,0,0,0,0,0,1,0,JARDIM ESMERALDA,CEU EMEI BUTANTA,São Paulo,São Paulo,2021,11,1870,37324520,BUTANTA,SP,3,1,0,1,EMEI BUTANTA,"3,55031E+12",JARDIM ESMERALDA,ESCOLAS AUTONOMAS,1,10312,67,35057022,10,5588000,CEU,AVENIDA,CENTRO OESTE,RIO PEQUENO,BUTANTA,,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO 1870,35057022,MUNICIPAL,1137324527,1137324528,2072,CEU EMEI BUTANTA,1870,Oeste,Oeste,355030867000108,BUTANTA,1137324527 / 1137324528,CEU EMEI,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35057022,1218,364,"{""type"":""Point"",""coordinates"":[-46.74997260420126,-23.581930716726905]}"
1_1_1_00000000000000000b08,15.199108368529451,6.908684808956313,7.563940209621461,975.7071008561228,443.503175464739,485.56731053118085,CEU BUTANTA ? PROFA ELIZABETH GASPAR TUNALA,BUTANTA,5564000,355030867,35057034,3550308,19902,35,,ENGENHEIRO HEITOR ANTONIO EIRAS GARCIA,0,0,0,0,0,0,1,0,JARDIM ESMERALDA,CEU CEI BUTANTA,São Paulo,São Paulo,2021,11,1870,37324512,BUTANTA,SP,3,1,0,1,CEI BUTANTA,"3,55031E+12",JARDIM ESMERALDA,ESCOLAS AUTONOMAS,1,10312,67,35057034,10,5564000,CEU,AVENIDA,CENTRO OESTE,RIO PEQUENO,BUTANTA,,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO,HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO 1870,35057034,MUNICIPAL,1137324511,1137324512,2073,CEU CEI BUTANTA,1870,Oeste,Oeste,355030867000108,BUTANTA,1137324511 / 1137324512,CEU CEI,Urbana,Urbana,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35057034,1219,364,"{""type"":""Point"",""coordinates"":[-46.74997260420126,-23.581930716726905]}"
1_1_1_0000000000000000040a,32.65302173097165,7.807346141721383,7.807346141721383,1993.8685061369986,476.7344877525751,476.7344877525751,CEU VILA CURUCA - IRENE RAMALHO,VILA CURUCA - IRENE RAMALHO,8160495,355030884,35455830,3550308,19925,35,,AVENIDA MARECHAL TITO,0,0,1,1,1,1,1,0,JARDIM SILVA TELES,CEU AT COMPL VILA CURUCA - IRENE RAMALHO,São Paulo,São Paulo,2021,11,,25636146,VILA CURUCA,SP,3,1,0,1,CEU VILA CURUCA,"3,55031E+12",ITAIM PAULISTA,ESCOLAS AUTONOMAS,1,10210,84,35455830,24,8115000,CEU,AVENIDA,LESTE 2,VILA CURUCA,SAO MIGUEL,,TITO MARECHAL,TITO MARECHAL 3450,35455830,MUNICIPAL,0,,5676,CEU AT COMPL VILA CURUCA - IRENE RAMALHO,3450,Leste,Leste 2,355030884000107,ITAIM PAULISTA,00 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455830,2345,2179,"{""type"":""Point"",""coordinates"":[-46.41237263792553,-23.496221658802085]}"
1_1_1_0000000000000000042d,71.92920307131632,3.2944812106458508,3.8239510124563476,3350.415068463896,153.45477246529768,178.11712831711563,CEU VILA RUBI - JORNALISTA ALEXANDRE KADUNC,VILA RUBI - ALEXANDRE KADUNC JORNALISTA,4823090,355030823,35455600,3550308,19927,35,,DOMINGOS TARROSO,0,0,1,1,1,0,1,0,VILA RUBI,CEU AT COMPL VILA RUBI - ALEXANDRE KADUNC JORNALISTA,São Paulo,São Paulo,2021,11,101,56629400,VILA RUBI,SP,3,1,0,1,CEU VILA RUBI,"3,55031E+12",VILA RUBI,ESCOLAS AUTONOMAS,1,10318,23,35455600,19,4823000,CEU,RUA,SUL 3,CIDADE DUTRA,CAPELA DO SOCORRO,CEUVILARUBIEDUCACAO@SME.PREFEITURA.SP.GOV.BR,DOMINGOS TARROSO,DOMINGOS TARROSO 101,35455600,MUNICIPAL,1156629401,1156629409,5658,CEU AT COMPL VILA RUBI - ALEXANDRE KADUNC JORNALISTA,101,Sul,Sul 2,355030823000041,CAPELA DO SOCORRO,1156629401 / 1156629409,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455600,2331,1716,"{""type"":""Point"",""coordinates"":[-46.697466188299224,-23.728355515920807]}"
1_1_1_00000000000000000961,71.92920307131632,3.2944812106458508,3.8239510124563476,3350.415068463896,153.45477246529768,178.11712831711563,CEU VILA RUBI - JORNALISTA ALEXANDRE KADUNC,VILA RUBI,4823090,355030823,35298293,3550308,19927,35,,DOMINGOS TARROSO,0,0,0,1,1,0,1,0,VILA RUBI,CEU EMEF VILA RUBI,São Paulo,São Paulo,2021,11,101,56629438,VILA RUBI,SP,3,1,0,1,EMEF VILA RUBI,"3,55031E+12",VILA RUBI,ESCOLAS AUTONOMAS,1,10318,23,35298293,19,4823000,CEU,RUA,SUL 3,CIDADE DUTRA,CAPELA DO SOCORRO,EMEFCEUVILARUBI@SME.PREFEITURA.SP.GOV.BR,DOMINGOS TARROSO,DOMINGOS TARROSO 101,35298293,MUNICIPAL,1156619438,1156619440,4777,CEU EMEF VILA RUBI,101,Sul,Sul 2,355030823000082,CAPELA DO SOCORRO,1156619438 / 1156619440,CEU EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35298293,2128,1716,"{""type"":""Point"",""coordinates"":[-46.697466188299224,-23.728355515920807]}"
1_1_1_00000000000000000963,71.92920307131632,3.2944812106458508,3.8239510124563476,3350.415068463896,153.45477246529768,178.11712831711563,CEU VILA RUBI - JORNALISTA ALEXANDRE KADUNC,MARIA APARECIDA COELHO ALVES TEIXEIRA PROFA,4823090,355030823,35298300,3550308,19927,35,,DOMINGOS TARROSO,0,0,0,0,0,0,1,0,VILA RUBI,CEU EMEI MARIA APARECIDA COELHO ALVES TEIXEIRA PROFA,São Paulo,São Paulo,2021,11,101,56629434,PROFESSORA MARIA APARECIDA COELHO ALVES TEIXEIRA,SP,3,1,0,1,EMEI PROFESSORA MARIA APARECIDA COELHO ALVES TEIXEIRA,"3,55031E+12",VILA RUBI,ESCOLAS AUTONOMAS,1,10318,23,35298300,19,4823000,CEU,RUA,SUL 3,CIDADE DUTRA,CAPELA DO SOCORRO,EMEICEUMARIACOELHO@SME.PREFEITURA.SP.GOV.BR,DOMINGOS TARROSO,DOMINGOS TARROSO 101,35298300,MUNICIPAL,1156612915,1156614129,4778,CEU EMEI MARIA APARECIDA COELHO ALVES TEIXEIRA PROFA,101,Sul,Sul 2,355030823000082,CAPELA DO SOCORRO,1156612915 / 1156614129,CEU EMEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35298300,2129,1716,"{""type"":""Point"",""coordinates"":[-46.697466188299224,-23.728355515920807]}"
1_1_1_00000000000000000a40,71.92920307131632,3.2944812106458508,3.8239510124563476,3350.415068463896,153.45477246529768,178.11712831711563,CEU VILA RUBI - JORNALISTA ALEXANDRE KADUNC,VILA RUBI,4823090,355030823,35298311,3550308,19927,35,,DOMINGOS TARROSO,0,0,1,0,0,0,1,0,VILA RUBI,CEU CEI VILA RUBI,São Paulo,São Paulo,2021,11,101,56629427,VILA RUBI,SP,3,1,0,1,CEI VILA RUBI,"3,55031E+12",VILA RUBI,ESCOLAS AUTONOMAS,1,10318,23,35298311,19,4823000,CEU,RUA,SUL 3,CIDADE DUTRA,CAPELA DO SOCORRO,CEIVILARUBI@SME.PREFEITURA.SP.GOV.BR,DOMINGOS TARROSO,DOMINGOS TARROSO 101,35298311,MUNICIPAL,1156613562,,4779,CEU CEI VILA RUBI,101,Sul,Sul 2,355030823000082,CAPELA DO SOCORRO,1156613562 /,CEU CEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35298311,2130,1716,"{""type"":""Point"",""coordinates"":[-46.697466188299224,-23.728355515920807]}"
1_1_1_0000000000000000040b,74.79620445734143,8.940602374269664,17.34342711081518,3051.4744325233855,364.75139018586873,707.5629677327956,CEU PARAISOPOLIS,PARAISOPOLIS,5712040,355030883,35455854,3550308,19903,35,,DOUTOR JOSE AUGUSTO DE SOUZA E SILVA,0,0,1,1,1,0,1,0,JARDIM PARQUE MORUMBI,CEU AT COMPL PARAISOPOLIS,São Paulo,São Paulo,2021,11,S/N,37471952,PARAISOPOLIS,SP,3,1,0,1,CEU PARAISOPOLIS,"3,55031E+12",JARDIM PARQUE MORUMBI,ESCOLAS AUTONOMAS,1,10317,83,35455854,17,5712000,CEU,RUA,SUL 1,VILA ANDRADE,CAMPO LIMPO,,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR SN,35455854,MUNICIPAL,0,,5677,CEU AT COMPL PARAISOPOLIS,SN,Sul,Sul 2,355030883000004,CAMPO LIMPO,00 /,CEU AT COM,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35455854,2346,382,"{""type"":""Point"",""coordinates"":[-46.72735175298217,-23.621870441268026]}"
1_1_1_000000000000000006db,74.79620445734143,8.940602374269664,17.34342711081518,3051.4744325233855,364.75139018586873,707.5629677327956,CEU PARAISOPOLIS,PARAISOPOLIS,5712040,355030883,35412995,3550308,19903,35,,DOUTOR JOSE AUGUSTO DE SOUZA E SILVA,0,0,0,1,1,0,1,0,JARDIM PARQUE MORUMBI,CEU CEI PARAISOPOLIS,São Paulo,São Paulo,2021,11,S/N,37471971,PARAISOPOLIS,SP,3,1,0,1,CEI PARAISOPOLIS,"3,55031E+12",JARDIM PARQUE MORUMBI,ESCOLAS AUTONOMAS,1,10317,83,35412995,17,5712000,CEU,RUA,SUL 1,VILA ANDRADE,CAMPO LIMPO,,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR SN,35412995,MUNICIPAL,0,,5179,CEU CEI PARAISOPOLIS,SN,Sul,Sul 2,355030883000004,CAMPO LIMPO,00 /,CEU CEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35412995,2222,382,"{""type"":""Point"",""coordinates"":[-46.72735175298217,-23.621870441268026]}"
1_1_1_000000000000000006dd,74.79620445734143,8.940602374269664,17.34342711081518,3051.4744325233855,364.75139018586873,707.5629677327956,CEU PARAISOPOLIS,PARAISOPOLIS,5712040,355030883,35413008,3550308,19903,35,,DOUTOR JOSE AUGUSTO DE SOUZA E SILVA,0,0,0,1,1,0,1,0,JARDIM PARQUE MORUMBI,CEU EMEI PARAISOPOLIS,São Paulo,São Paulo,2021,11,S/N,37471950,PARAISOPOLIS,SP,3,1,0,1,EMEI PARAISOPOLIS,"3,55031E+12",JARDIM PARQUE MORUMBI,ESCOLAS AUTONOMAS,1,10317,83,35413008,17,5712000,CEU,RUA,SUL 1,VILA ANDRADE,CAMPO LIMPO,,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR SN,35413008,MUNICIPAL,0,,5180,CEU EMEI PARAISOPOLIS,SN,Sul,Sul 2,355030883000004,CAMPO LIMPO,00 /,CEU EMEI,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35413008,2223,382,"{""type"":""Point"",""coordinates"":[-46.72735175298217,-23.621870441268026]}"
1_1_1_000000000000000006df,74.79620445734143,8.940602374269664,17.34342711081518,3051.4744325233855,364.75139018586873,707.5629677327956,CEU PARAISOPOLIS,PARAISOPOLIS,5712040,355030883,35413012,3550308,19903,35,,DOUTOR JOSE AUGUSTO DE SOUZA E SILVA,0,0,1,1,1,0,1,0,JARDIM PARQUE MORUMBI,CEU EMEF PARAISOPOLIS,São Paulo,São Paulo,2021,11,S/N,37471964,PARAISOPOLIS,SP,3,1,0,1,EMEF PARAISOPOLIS,"3,55031E+12",JARDIM PARQUE MORUMBI,ESCOLAS AUTONOMAS,1,10317,83,35413012,17,5712000,CEU,RUA,SUL 1,VILA ANDRADE,CAMPO LIMPO,EMEFCEUPARAISOPOLIS@SME.PREFEITURA.SP.GOV.BR,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR,JOSE AUGUSTO DE SOUZA E SILVA DOUTOR SN,35413012,MUNICIPAL,1135073802,,5181,CEU EMEF PARAISOPOLIS,SN,Sul,Sul 2,355030883000004,CAMPO LIMPO,1135073802 /,CEU EMEF,,,SIRGAS_SHP_TEMA_EDUCACAO_CEU,35413012,2224,382,"{""type"":""Point"",""coordinates"":[-46.72735175298217,-23.621870441268026]}"
